haiku,"Birds singing
in the dark
—Rainy dawn."
haiku,"The taste
of rain
—Why kneel?"
haiku,"The low yellow
moon above the
Quiet lamplit house."
haiku,"Waking in the night;
the lamp is low,
the oil freezing.

It has rained enough
to turn the stubble on the field
black.
Winter rain
falls on the cow-shed;
a cock crows.
The leeks
newly washed white,-
how cold it is!
The sea darkens;
the voices of the wild ducks
are faintly white.
Ill on a journey;
my dreams wander
over a withered moor."
haiku,"Drinking my tea
Without sugar-
No difference.

The sparrow shits
upside down
--ah! my brain & eggs

Mayan head in a
Pacific driftwood bole
--Someday I'll live in N.Y.

Looking over my shoulder
my behind was covered
with cherry blossoms.

Winter Haiku
I didn't know the names
of the flowers--now
my garden is gone.

I slapped the mosquito
and missed.
What made me do that?

Reading haiku
I am unhappy,
longing for the Nameless.

A frog floating
in the drugstore jar:
summer rain on grey pavements.
(after Shiki)

On the porch
in my shorts;
auto lights in the rain.

Another year
has past-the world
is no different.

The first thing I looked for
in my old garden was
The Cherry Tree.

My old desk:
the first thing I looked for
in my house.

My early journal:
the first thing I found
in my old desk.

My mother's ghost:
the first thing I found
in the living room.

I quit shaving
but the eyes that glanced at me
remained in the mirror.

The madman
emerges from the movies:
the street at lunchtime.

Cities of boys
are in their graves,
and in this town...

Lying on my side
in the void:
the breath in my nose.

On the fifteenth floor
the dog chews a bone-
Screech of taxicabs.

A hardon in New York,
a boy
in San Fransisco.

The moon over the roof,
worms in the garden.
I rent this house.
[Haiku composed in the backyard cottage at 1624
Milvia Street, Berkeley 1955, while reading R.H.
Blyth's 4 volumes, Haiku.]"
haiku,"In a week or ten days
the snow and ice
will melt from Cemetery Road.
I'm coming! Don't move!
Once again it is April.
Today is the day
we would have been married
twenty-six years.
I finished with April
halfway through March.
You think that their
dying is the worst
thing that could happen.
Then they stay dead.
Will Hall ever write
lines that do anything
but whine and complain?
In April the blue
mountain revises
from white to green.
The Boston Red Sox win
a hundred straight games.
The mouse rips
the throat of the lion
and the dead return."
haiku,"The wind
Undecided
Rolls a cigarette of air
The mute girl talks:
It is art's imperfection.
This impenetrable speech.
The motor car is truly launched:
Four martyrs' heads
Roll under the wheels.
Ah! a thousand flames, a fire,
The light, a shadow!
The sun is following me.
A feather gives to a hat
A touch of lightness:
The chimney smokes."
haiku,"Spring:
A hill without a name
Veiled in morning mist.
The beginning of autumn:
Sea and emerald paddy
Both the same green.
The winds of autumn
Blow: yet still green
The chestnut husks.
A flash of lightning:
Into the gloom
Goes the heron's cry.
Translated by Geoffrey Bownas And Anthony Thwaite"
haiku,"A piece of green pepper
fell
off the wooden salad bowl:
so what?"
haiku,"In the coolness
of the empty sixth-month sky...
the cuckoo's cry."
haiku,"entangled with
the scattering cherry blossoms—
the wings of birds!"
haiku,"after summer's rain
God's promise is remembered
glorious rainbow
(Gen 9: 8-17)
< br>
© 2011
haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku haiku God God God God God God God God God God God God God rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow rainbow"
haiku,"I turn my back
on Buddha and face
the cool moon"
haiku,"in the coolness
gods and Buddhas
dwell as neighbors"
haiku,"scatter layer
by layer, eight-layered
cherry blossoms!"
haiku,"the tree cut,
dawn breaks early
at my little window"
haiku,"haiku one:
in criss-crossing shadows
of the mountains, we admire
sunbathed summits
haiku two:
in criss crossing shadows
we admire sunbathed
summits
haiku three:
tottering ballet dancer
the butterfly flutters
round a bloom
haiku three:
dead widow's bamboo bell
each chime echoes
a memory of her
dead widow's bamboo bell
each chime numbs
the mind
dead widow's bamboo bell
each chime echoes
a lonely year/her lonely years
haiku four;
dead widow's bamboo bell
forelorn the chime
has become
tanka:
dugout river
a nude doll stares
right through me
i discover stephen king and
- shiver"
haiku,"fanning out its tail
in the spring breeze,
see—a peacock!"
haiku,"at the full moon's
rising, the silver-plumed
reeds tremble"
haiku,"Like medieval knights
Armor clad, in fields battle
To reap victory"
haiku,".
the passing of time —
new idle thoughts following
past idle thoughts
-
Fabrizio Frosini, In «Moments of Lightness - Haiku & Tanka» - English Edition (Amazon,2017)
."
haiku,"wheat sowing—
the mulberry trees
lift bunched branches"
haiku,"war memorial
reccuring, late dad's words
that war is a shame
peace march
i wear late dad's peace ring
for the first time
inspired by
rose garden
I’ve forgotten which one
is called Peace"
haiku,"What a lovely present!
I threw last year's away..."
haiku,"The sound of words
Silence
Two friends"
haiku,"Grey clouds,
brown earth,
a broad white smile"
haiku,"You took my breath away.
What did you do with it?
Ah yes, I remember."
haiku,"In the April wind, white cherry blossom;
On the ground, snowflakes."
haiku,"spring rain:
browsing under an umbrella
at the picture-book store"
haiku,"one haiku a day
peace of mind"
haiku,"The sky is heavy with rain.
a poem still only half read
in the sunshine"
haiku,"Imperceptible
at first, sunlight changing; then
dusky, or faded,
filter on the lens
encroaching, sky blue into
grey, then grey-lilac,
colours blur, textures,
shadows cast paler, out of
focus, sudden cold
strikes us uneasy,
half moon sun on leaves jangles
crescent reflections,
dragonflies hawk the
gloom, birds on their way homewards,
green murk of low cloud
BLINKS OUT: OUR DARK STAR,
OBSIDIAN RADIANCE,
CUT CARBON DIAMOND
and back, like a switch,
heavens as dawn six o'clock,
luminous, bleary -
to morning of mornings
and washed-lucid consciousness
reborn we awake"
haiku,"A smudge of black ink
On a white sheet of paper
Difficult to scrub"
haiku,"rice reaping—
no smoke rising from
the cremation ground today"
haiku,"I'm here
amongst the huge pile of haiku.
Can you see me?
I hope you do.
I've been buried here
and I don't know what to do.
Each time I post a poem..
it gets buried by haiku! !"
haiku,"spring
bird song sweet
as the  flowers
beginning of autumn
a summer  skin
i still carry
the winds of autumn
slowly the leaves wave
the season goodbye
a flash of lightning
the breeze steals
into my soul"
haiku,"old garden—she empties
a hot-water bottle
under the moon"
haiku,"A poem read.
A reader changed.
How?"
haiku,"first day at school
the other children look into me
for sign of similar fear
inspired by
First Day at School
A millionbillionwillion miles from home
Waiting for the bell to go. (To go where?)
Why are they all so big, other children?
So noisy? So much at home they
Must have been born in uniform
Lived all their lives in playgrounds
Spent the years inventing games
That don't let me in. Games
That are rough, that swallow you up.
And the railings.
All around, the railings.
Are they to keep out wolves and monsters?
Things that carry off and eat children?
Things you don't take sweets from?
Perhaps they're to stop us getting out
Running away from the lessins. Lessin.
What does a lessin look like?
Sounds small and slimy.
They keep them in the glassrooms.
Whole rooms made out of glass. Imagine.
I wish I could remember my name
Mummy said it would come in useful.
Like wellies. When there's puddles.
Yellowwellies. I wish she was here.
I think my name is sewn on somewhere
Perhaps the teacher will read it for me.
Tea-cher. The one who makes the tea.
Roger McGough #19"
haiku,"five-seven-five,
as long as the heart's alive,
lovers will revive.
(by edgardo s. tugade,24 Aug 08)"
haiku,".
change of season—
also our love is over
entering autumn
- -
[in 'A Season for Everyone - Haiku & Tanka Poetry']
[also in the Anthology 'When Love is Bitter']"
haiku,"Heights  of tall  mountains
Within the rifts  and  valleys
Seem  to  be  enhanced"
haiku,"Reflecting mirror,
frozen pond in bare garden
- I am day older..."
haiku,"Make the reader think
Many interpretations
All reason, no rhyme"
haiku,"Big waves ten foot plus,
Fear fills my heart - board too small
Maybe tomorrow"
haiku,"Has poetryhound
on the Kahoona Playground
been finally found?
He who hides his self
from the rest of the bimbos
he will pay some day.
It's filth that we see
when we look at these bastards
I do have the key.
And you do not know
what the world will consider
but I call the shots."
haiku,"All haiku writers
Please take note and don’t do this:
Circumlocution
10th May 2009
Copyright © SC"
haiku,"reaching out
i  throw a handful  of sand
towards the stars
inspired by
Robert Service's
A Grain Of Sand
------
If starry space no limit knows
And sun succeeds to sun,
There is no reason to suppose
Our earth the only one.
'Mid countless constellations cast
A million worlds may be,
With each a God to bless or blast
And steer to destiny.
Just think! A million gods or so
To guide each vital stream,
With over all to boss the show
A Deity supreme.
Such magnitudes oppress my mind;
From cosmic space it swings;
So ultimately glad to find
Relief in little things.
For look! Within my hollow hand,
While round the earth careens,
I hold a single grain of sand
And wonder what it means.
Ah! If I had the eyes to see,
And brain to understand,
I think Life's mystery might be
Solved in this grain of sand."
haiku,"ying and yang
love and hate
the world at a loss"
haiku,"
The leaves change colour
Fall has fallen once again
The colours so bright
They fall to the ground
To make a bed of beauty
They fall with no sound
Their lives are complete
One more journey to their rest
Now wait for winter"
haiku,"i need to haiku
haiku came to me and said
haiku, chris, haiku"
haiku,"Wisdom and insight
Just seventeen syllables
Open up one’s mind"
haiku,"Sometimes is hard to
write a well versed haiku
sometimes it isn't"
haiku,"Good neighbour Lloyd did
suggest to write a poem
'bout defaecation.
I told him No, No
some things are best kept private
he defaecated.
Good taste is precious
I told my vulgar neighbour
he grinned, 'I know that'."
haiku,"So, what is envy?
Is it the child of hatred,
or simply nothing?



."
haiku,"That time of year
thou mayst in me
behold
When yellow leaves
or none, or few
do hang
Upon those boughs
which shake
against the cold
Bare ruined choirs
where late the
sweet birds sang
In me thou see’st
the twilight
of such day

As after sunset
fadeth
in the west
Which by and by
black night
doth take away

Death’s second self
that seals up
all in rest
In me thou see’st
the glowing of
such fire

That on the ashes
of his youth
doth lie
As the deathbed
whereon
it must expire

Consumed with that
which it was
nourished by
This thou perceiv’st
which makes
thy love more strong
To love that well
which thou must
leave ere long
- William Shakespeare, Sonnet 73"
haiku,"Partake of The Word
The Tree of Life, Jesus Christ
And live forever
Gen 3: 22"
haiku,"Your ever lasting
kiss touched my soul long before
we had ever met."
haiku,"A caterpillar
the child wonders
how it controls its legs"
haiku,"the coconut trees rustle
our laughter
and the roaring waves"
haiku,"sea
he disperses waves of blue over
his canvas
inspired from these quotes:
quopo #1057: Where nature ends
Great art picks up where nature ends.
==Marc Chagall
The aim of art is to represent not the outward
appearance of things, but their inward significance.
==Aristotle
Art is a technique of communication. The image is
the most complete technique of all communication.
==Claus Oldenburg
Art hurts. Art urges voyages—
and it is easier to stay at home.
==Gwendolyn Brooks
What was any art but an effort to make a sheath,
a mould in which to imprison for a moment the shining
elusive element which is life itself—life hurrying past
us and running away, too strong to stop, too sweet to lose.
==Willa Sibert Cather.1915. The Song of the Lark.
Believe those who are seeking the truth. Doubt those who find it.'
.....Andre Gide"
haiku,"sun light filters through
city's high rise building-gloom
a tear in despair!                      5 7 5
*********************
Sun light filtering through
Gloom of high rise city buildings
A tear in despair!"
haiku,"My Haiku Fourteen
supposedly Haiku thirteen;
I'll just let it be."
haiku,"He Spankie my imagination
until I seen reality.
Look's attractive a Man!
Conversation hold a Man!
S*X Keep a Man Coming Back!"
haiku,"Haiku's simple verse
Shattering and pointed like
Glass shards laced with words.
November 2006"
haiku,"open sesame
ride her in, bind her up good
take the time of her"
haiku,"Mount Fujiyama
Cherry Trees in Blossom
A Couple in Love American Western Haiku On a mountain peak
Stood a mountain goat king
Subjects all below"
haiku,"Calm before a storm,
Like all human nature is
- Stirring up the grass."
haiku,"The harvest soon comes
A hawk's eye is needed now
Two watching a front"
haiku,"amber
leaves trail
autumn wind"
haiku,"autumn dance
a leaf drops,   spirals,
sommersaults on ground"
haiku,"pretty woman
wrinkled woman show girls picture
of her uncreased days
inspired by
Phenomenal Woman

Pretty women wonder where my secret lies.
I'm not cute or built to suit a fashion model's size
But when I start to tell them,
They think I'm telling lies.
I say,
It's in the reach of my arms
The span of my hips,
The stride of my step,
The curl of my lips.
I'm a woman
Phenomenally.
Phenomenal woman,
That's me.
I walk into a room
Just as cool as you please,
And to a man,
The fellows stand or
Fall down on their knees.
Then they swarm around me,
A hive of honey bees.
I say,
It's the fire in my eyes,
And the flash of my teeth,
The swing in my waist,
And the joy in my feet.
I'm a woman
Phenomenally.
Phenomenal woman,
That's me.
Men themselves have wondered
What they see in me.
They try so much
But they can't touch
My inner mystery.
When I try to show them
They say they still can't see.
I say,
It's in the arch of my back,
The sun of my smile,
The ride of my breasts,
The grace of my style.
I'm a woman
Phenomenally.
Phenomenal woman,
That's me.
Now you understand
Just why my head's not bowed.
I don't shout or jump about
Or have to talk real loud.
When you see me passing
It ought to make you proud.
I say,
It's in the click of my heels,
The bend of my hair,
the palm of my hand,
The need of my care,
'Cause I'm a woman
Phenomenally.
Phenomenal woman,
That's me.
Maya Angelou"
haiku,"A sniffer doggie
went to the outback outhouse
the door was bolted.
A man named Booman
was asked to write a poem
he is still trying.
We have a photo
a close-up of Bonsales
she is Miss Piggy.
The Pope is German
but does he eat spaghetti
or Leberknoedel?
My best Mercedes
does hardly wear its tyres
if flies and hovers.
What is a billy
it is a goat so smelly
that he can't stand it.
She blinked her lashes
at both the traffic coppers
they took no notice.
On Poemhunter
there are some troublemakers
they have no talent.
Mycinda Creston
from England's Happy Valley
writes brilliant poems.
There was a Zooman
who ran the monkey shelter
became a monkey.
He dreamed of peeing
he had to go so badly
so pee he did then.
And God was angry
he raised his index finger
and sent me thunder.
In West Australia
there lives a talentsheila
boy does she know it."
haiku,"the child talks to it
as  the magpie
sings on the roof"
haiku,"breeze
the morning glory touches
my heart"
haiku,"in silence
her cry
for love
in silence
she cries out
for love"
haiku,"our treetop moments
perched on my memory still....
bird of unclipped wings"
haiku,"sea waves
painter's brush
dances over the canvas
waves
from his palette
the beach appears"
haiku,"animal joy
freedom from
all guilts"
haiku,"zen garden
toad still
as the monk"
haiku,"Fields of green waves under
The sky grey, rain on the soft
Winds whisper; normality reigns."
haiku,"environmental
unaccountability's
reprehensi ble"
haiku,"illusionary
triskaidekaphobia's
unaccountab le"
haiku,"To say I love you
and to actually mean it
are different things"
haiku,"I’m down: Just cause I’m white… doesn’t mean
I can’t get the blues"
