lust,"The drought kills the thirst
Harvest is a rarity
Dry winds dance in skin deep heat
Leaves abandon trees
Grounds crack in branches
I walk in pain
As needles climb up my feet
My lungs shiver of dryness
My heart pumps like a drum beat
Somewhere under the canopy
Of the velvet sky
A woman in tan
Waving to me
To join her party
Dig and cover
A gravely game
Insecurity permissible
Immaturity formidable
When you incline
Rose isn’t dead yet
But for you to grow them
In a killing field where
Love and lust
Collide
PS:  Love and lust come from the mind.Its all in the mind and from the mind.Heart is only to make love look so nice and beautiful.Heart only function as a generator to supply nutrients and oxygen to our bodies.If the heart stops, we die.Love and lust is a mind game.It will remain in the brain depend on how serious or critical the amount of love that we have recieved.
Remember it takes two to tango.Love can not fly with a single wing."
lust,"Lust is what I speak tonight,
Lust is what I see tonight,
Lust is what I feel tonight,
And I Lust You.
Show me your Body
inside out…
no clothes on,
no holds barred…
bit by bit,
part by part,
give me your smells,
and your sweat…
give me what all you have
every naked bit of yours,
I want to see All of yours.
feel my hands
feel my legs
feel my torso
my body begs…
Come on me
and make me wet
juices flowing…
feel the heat…
together, we’ll
make ‘us’ meet.
If Lust be sin,
So be it…
For I am a Woman,
And you a Man.
How can I love you
and not lust you?
For Me,
Love and Lust,
go hand in hand…
for I am a Woman
and you are my Man."
lust,"He lusts for her
Her apple breasts
Beneath her vest
Taste the best
Lust, Lust, Lust
Three women on the go
Yet happiness does not flow
It is only
Lust, Lust, Lust
Her apple breasts
Beneath her vest
Taste the best
The natural flow of wetness
He hopes to taste once more
Maybe its vanilla flavor
Will be one better than before
Lust, Lust, Lust
Lost in focus
Lost in defense
Can’t do his job
Till he scores once more
Now humble, no longer hardcore
Only suffering from lust hangover
Her apple breast
Beneath her vest
Has just put him to the test
The sweet fluid of sex
Displaying something complex
Lust, Lust, Lust
Save him
He is an emotional wreck
For he still lusts after his Ex!
Copyright 2006 - Sylvia Chidi"
lust,"Bodies entwined
Hearts resounding
the shivers of sweat
coming and going
Those inhibited places
opening up: slowly, gently,
delicately
losing inhibitions
new sensations
A touch here
and a touch there
smokeless fire!
A miracle invisible
to 'him and her'
Yet to You and Me
engulfed in passion
lustful love or lovable lust?
Let love be there
and lust be too
A heavenly feeling
for me and you
feel yourself and feel me too
Fantasies unfold
dreams come true
Me for You and Only You
just the way you wanted to!"
lust,"I was lost 6 months ago
It was lust that drove my soul
I couldn't controll...
what happened that night
What a loss I say to you
It wasn't love
but why not try something new?
Why judge someone you don't know?
Just open your mind and go with the flow
But no...
You had left so many words unspoken
I have questions, but your mind still isn't open
What a loss I say to you"
lust,"Lust destroyed my love
Lust pushed away my one
Lust made me weak
Lust took the one love
Lust killed my happiness
Lust is a sin I committed
Lust, I shouldn't had done
Lust got my suffocating
Lust made light turn into darkness
Lust made me miss my wife
Lust, my innocent girl is hurt
Lust I hurt myself too
Lust I miss my family I built
Lust, you were my biggest mistake...."
lust,"Enraptured by the mystic starry sky
Vincent so desperately wanted to try,
To paint this enchanting twilight scene,
But how, Colours in that light couldn’t be seen.
He longed to paint on the spot at night,
What he saw, as he saw without artificial light.
‘Night is more richly coloured than day
Putting little white dots on a black surface, no way'
Struck by brilliance of stars on closer attention
And his zest and lust and passion for perfection,
A legend goes in rural areas of south of France,
He put candles in the felt hat to capture and paint.
Thus the locals gave him a name, illumine
French word meaning lit up and delusive.
Couldn’t care less, night to be painted on the spot
Settled for a gas jet after pondering a lot
The painting depicts a religious motif of youth.
To assuage his thirst for the Absolute
‘I just paint nature as it seems to me, complete
All we have to do is unravel the mystery…’
A tribute to Vincent Van Gogh, Impressionist painter, best known for Sun Flowers.
Starry Night is a fascinating work, as is his passion."
lust,"Discontented heart and a restless soul,
unaware i was of my goals.
Alcohol, cocaine, hashish and grass
transformed me to a creature crass.
They pervaded the blood in my veins
squandered me to world obscure,
where enlightenment was feign.
There, euphoria didn't differ from pain.
A drizzle felt like deluge, a whisper like roar.
Where the breeze was a storm,
It was a world with no rules no norms.
When the monsters exited my veins,
my blood burned with fire,
bringing me down the spiral
melting me into an uninsurable mess.
The hallucinatory clouds quickly dissipated
bringing to me, numbness i hardly anticipated.
Such felt the lights glare, i hid from its flair,
surrendered myself to darkness and gloom.
Grappling with questions,
i gave in to the temptation.
They took me to a world so high
far from grievances and sighs.
Little did i know,
my ship struggling to dropp anchor
drifted me away from the shore of my life.
Being a recluse was no longer an excuse.
Empathy, loath, rebuke, resentment
in keeping me company, were all redundant.
From my eyes fell tears of blood,
for i was drowning in a flood.
Helpless one day, i found myself on bed.
My mother's palm gently stroking my forehead.
I was surrounded by moist eyes
all of them wearing an honest disguise,
making me feel i would still find my light,
that my future was shining bright.
Such intense was my lust for life, then.
Death was waiting to stake it's claim on my life, when."
lust,"I don't believe in love, I decided long ago:
that other hearts were summer heat and mine was winter snow
I despised them for their impudence, oh such a long way to go!
I bet myself another life that I would never feel too
What silly girls and silly boys called 'love', their new-
found companionship displayed in sycophantic spew
of words and promises that would change next week.
I thought myself so strong, compared to them so bloody meek
And in every spare debate said as loud as I could speak
'There is no such thing as love'
don't you get it?
Then one day I found myself dreaming, exam half finished beneath me
I couldn't stop imagining your hands on my skin, see?
But it faded when those words escaped your lips, so true it must be
that I am the only one in this stunted world that feels like that.
When dreams flash past I take part,
(Shadows of limbs intertwined I alone would call art) .
It occured to me as daylight, slick and ever bright
Swept away the languid presence, the sloe black, crow black night
Something that had nothing to do with my beating heart. I might
be wrong.
Truth is, I am in lust. Not love, not that patronising knife blade, that ignorant, fetid, unreal stigma, but lust. A real emotion, real, raw and completely deserving of a saint,
a day,
cards that say what we are too polite to,
of songs and books, and precious poems.
Lust is all around, and I'll admit to this:
I'm falling in lust with you,
(just don't quote me on that.)"
lust,"SENUALITY AND LUST
esspeecee …09.06.09
Extramarital affair
Tipsy; I fall-in
Often and
Effortlessly, compulsively.
It’s not lust
To gratify
But douse, drench
In beguiling Sensuality.
A tankard-full
Golden sun ray
Orangish archisap
Sip the sparkle
n’sip
Inebriate become
O Orangish Sensuality.
Smear Sensuality
A fragranced jelly
An intimate togetherness
With fiancée
Sing:
Hulla huh u laa hulla.
Take orangey transfusion
Of Sensuality
All cells are bathed
Melts down lust
Tranquility imbues me.
Lust gyrates, explodes
Repressed gratification surfaces,
Make me
Civilized libidinist.
Sexitation slumber
Under blanket of
Serene Sensuality
Like doped sloth.
I sip the tankard
Frothy, bubbly
Lips in commune with
Softy smoothie Sensuality.
Lust forgive me
Fear your
Grotesque laughter
Boozer of soma.
Lust is concocted
Groomed, vamped
Nudity
Product of civilization.
Sensuality is
Effortless, born-nascent, innate
Nudity
Pre-civilization gleam galore.

O Sensuality
My placid play pal
Stay even short
With me
Endlessly I relish
It’s ‘After-Taste’.
Orangey golden Sensuality
Drink you compulsively
I’m, for ever new
Extramarital affair
Die hard I’m of.
Copyright reserved by the Author"
lust,"I care not for my Lady’s soul
Though I worship before her smile;
I care not where be my Lady’s goal
When her beauty shall lose its wile.
Low sit I down at my Lady’s feet
Gazing through her wild eyes
Smiling to think how my love will fleet
When their starlike beauty dies.
I care not if my Lady pray
To our Father which is in Heaven
But for joy my heart’s quick pulses play
For to me her love is given.
Then who shall close my Lady’s eyes
And who shall fold her hands?
Will any hearken if she cries
Up to the unknown lands?"
